C2017030032    999999999999999999999999999999999999999924-MAR-2017 10:54:3824-MAR-2017 11:04:57 1 3 2 1 199 3 4 1 3 3 3 3 3 8 5 4 4 499 499 3 392 2 3 4 3 1 2 2 3 1 3 1 299 337 699 3 199 2 290699910367999999999999999999999999999999999999199999996799999999999999999999999999999999999919999999 1 1 2 123 5 1
C2017030034    999999999999999999999999999999999999999926-MAR-2017 23:06:5326-MAR-2017 23:14:26 1 1 3 2 199 3 1 4 4 3 3 4 3 4 2 2 9 499 199 3 39292 4 4 392 3 3 4 1 3 799 3 357 7999999 1 3 220199999964999999999999999999999999999999 2999999999999 499 1999999999999999999999999999999999999999993 1 59923 6 1
C2017030036    999999999999999999999999999999999999999924-MAR-2017 07:36:1124-MAR-2017 07:48:13 2 2 4 1 199 2 8 3 2 2 2 3 3 8 8 7 899 499 4 3 2 2 1 3 3 392 2 2 1 1 5 799 8 154 699 3 199 2 230299999963999999999999999999999999999912999999999999996599999999999999999999999999999999109999999999 2 1 59923 7 1
C2017030038    999999999999999999999999999999999999999923-MAR-2017 17:58:2123-MAR-2017 18:05:30 1 2 2 1 199 4 4 1 4 4 4 4 4 0 0 0 0 599 499 4 492 2 2 4 3 1 3 3 4 1 6 1 299 355 7999999 2 3 26019999996899999999999999999999999999999999999999 199996899999999999999999999999999999999999999 19999 1 1 8 223 6 1
C2017030039    999999999999999999999999999999999999999924-MAR-2017 20:52:0624-MAR-2017 21:09:07 1 2 4 1 299 2 319 3 3 2 3 3 7 6 4 6 499 599 2 321 1 4 3 392 2 2 2 4 421 299 169 7999999 1 2 26029999996799999999999999999999999999999999999932999999 899999999 49999999999999999999999999999999999 2 1 2 123 7 1
C2017030040    999999999999999999999999999999999999999924-MAR-2017 18:23:4024-MAR-2017 18:38:23 1 2 4 1 199 3 2 3 2 3 3 3 2 8 7 7 8 299 399 2 3 2 1 2 3 3 1 2 2 3 2 5 1 299 358 699 3 299 2 190110499963999999999999999999999999999910999999999999996399999999999999999999999999991099999999999999 1 1 8 1 012 2
C2017030041    999999999999999999999999999999999999999923-MAR-2017 19:53:4523-MAR-2017 20:00:26 2 2 3 1 199 2 4 2 2 2 2 3 3 7 8 6 799 399 4 3 392 1 3 3 392 2 2 2 3 721 299 167 699 3 299 2 110699999963999999999999999999999999999910999999999999996399999999999999999999999999991099999999999999 2 1 1 2 0 6 1
C2017030042    999999999999999999999999999999999999999927-MAR-2017 10:52:2127-MAR-2017 11:04:45 2 2 3 1 299 2 3 4 3 2 1 3 3 8 6 6 899 499 3 2 39292 2 2 291 2 2 1 1 5 2 299 148 7999999 1 2 210499999918999999999999999999999999 199999999999999999918999999999999999999999999 1999999999999999999 2 1 1 223 7 1
C2017030043    999999999999999999999999999999999999999923-MAR-2017 20:25:0023-MAR-2017 20:33:56 1 2 4 1 299 2 8 2 2 2 2 3 3 6 6 5 7 499 499 3 392 2 3 3 392 2 3 3 4 4 799 8 162 5 2999999 2 21059999992099999999999999999999999999 199999999999999996599999999999999999999999999999999 29999999999 2 2 1 1 1 7 2
C2017030044    999999999999999999999999999999999999999923-MAR-2017 18:53:3623-MAR-2017 19:05:50 2 2 4 1 199 3 4 1 3 3 3 4 4 5 3 3 399 499 3 3 321 2 4 4 3 1 3 3 4 1 621 299 150 699 3 199 2 210499999967999999999999999999999999999999999999329999996799999999999999999999999999999999999932999999 2 1 3 1 0 6 1
C2017030045    999999999999999999999999999999999999999927-MAR-2017 09:01:0027-MAR-2017 09:14:59 1 1 4 1 399 2 3 8 2 2 2 2 2 6 6 5 6 299 399 2 221 1 4 4 3 2 3 3 1 3 7 799 8 348 699 3 299 2 230199999964999999999999999999999999999999 499999999999964999999999999999999999999999999 4999999999999 2 1 1 222 7 1
C2017030046    999999999999999999999999999999999999999923-MAR-2017 17:00:1523-MAR-2017 17:10:59 2 2 4 1 299 3 4 2 4 3 4 3 3 3 4 4 399 499 3 2 39221 3 3 3 1 2 3 3 2 3 1 299 361 699 3 199 2 2213999999639999999999999999999999999999 5999999999999996899999999999999999999999999999999999999 19999 1 1 2 222 7 1
C2017030047    999999999999999999999999999999999999999924-MAR-2017 07:35:2924-MAR-2017 07:42:01 1 2 4 2 299 4 1 2 4 4 4 4 4 0 0 0 0 599 599 4 492 2 4 4 2 1 3 3 4 4 5 1 199 161 499999999 3 3602999999639999999999999999999999999999 4999999999999996899999999999999999999999999999999999999 19999 3 1 1 123 6 1
C2017030048    999999999999999999999999999999999999999927-MAR-2017 08:16:2627-MAR-2017 08:34:07 1 1 4 1 399 3 1 4 4 4 4 4 4 5 5 5 5 199 499 4 492 2 3 4 392 3 3 1 3 6 799 8 356 699 3 299 2 2302999999679999999999999999999999999999999999993699999964999999999999999999999999999999 3999999999999 3 1 2 1 0 7 2
C2017030049    999999999999999999999999999999999999999923-MAR-2017 22:04:3923-MAR-2017 22:11:20 1 2 4 1 299 3 4 2 3 3 4 4 4 3 2 0 5 399 399 3 49292 3 4 392 3 2 2 1 5 799 8 280 699 1 299 2 12149999996599999999999999999999999999999999159999999999659999999999999999999999999999999915999999999994 1 1 2 0 8 1
C2017030052    999999999999999999999999999999999999999927-MAR-2017 09:14:3727-MAR-2017 09:22:49 1 1 4 1 499 4 4 2 3 3 3 4 4 2 2 1 1 399 199 4 421 2 2 4 321 3 3 3 1 3 1 299 356 7999999 1 2 210499999964999999999999999999999999999999 599999999999964999999999999999999999999999999 5999999999999 1 1 59923 7 2
C2017030053    999999999999999999999999999999999999999924-MAR-2017 09:01:3224-MAR-2017 09:10:27 1 2 4 1 199 2 3 8 2 2 2 2 2 8 8 7 9 399 399 2 2 291 2 3 3 2 2 1 2 2 5 2 299 351 5 2999999 2 22149999996899999999999999999999999999999999999999 599996899999999999999999999999999999999999999 59999 2 1 8 123 6 1
C2017030055    999999999999999999999999999999999999999923-MAR-2017 17:41:3523-MAR-2017 17:49:33 2 2 4 1 299 3 1 3 4 3 2 3 3 7 7 2 399 399 2 3 492 2 2 2 2 1 3 2 2 1 6 1 299 357 5 2999999 2 2105999999 499 19999999999999999999999999999999999999999 499 19999999999999999999999999999999999999999 1 1 8 223 6 1
C2017030056    999999999999999999999999999999999999999923-MAR-2017 23:15:2623-MAR-2017 23:29:16 1 2 4 1 399 4 4 2 3 3 4 4 4 3 2 1 2 499 399 3 492 2 3 4 3 1 3 3 3 1 4 799 8 147 699 3 299 2 29059991046599999999999999999999999999999999 199999999996599999999999999999999999999999999 19999999999 2 1 3 1 0 6 1
C2017030057    999999999999999999999999999999999999999924-MAR-2017 07:54:2924-MAR-2017 08:01:50 1 2 5 1 3 1 4 4 1 4 4 4 4 4 0 0 0 0 599 499 4 492 2 2 1 2 1 3 3 3 1 1 1 299 359 699 3 199 3 2904303999 2 9999999999999999999999999999999999999999999 2 999999999999999999999999999999999999999999993 1 3 123 9 1
C2017030058    999999999999999999999999999999999999999923-MAR-2017 21:02:3623-MAR-2017 21:15:02 2 2 5 1 1 2 3 4 3 4 3 4 4 4 4 3 3 299 399 4 4 49221 2 4 392 3 3 3 3 6 799 8 180 699 2 299 2 2602999999639999999999999999999999999999 899999999999999639999999999999999999999999999 89999999999999993 2 1 2 0 7 2
C2017030059    999999999999999999999999999999999999999923-MAR-2017 22:00:1823-MAR-2017 22:11:16 2 3 4 1 299 2 314 2 2 3 3 3 8 6 5 799 299 3 3 3 2 1 3 3 3 2 2 2 1 3 7 2 299 162 5 2999999 2 210699999967999999999999999999999999999999999999339999996799999999999999999999999999999999999933999999 2 1 3 1 1 8 2
C2017030061    999999999999999999999999999999999999999923-MAR-2017 17:04:1723-MAR-2017 17:10:26 1 1 5 1 1 2 3 7 3 4 3 3 3 3 6 4 3 2 599 599 3 39292 3 3 392 2 3 2 4 4 1 299 173 7999999 1 2 220199999963999999999999999999999999999910999999999999996399999999999999999999999999991099999999999999 1 1 8 2 0 6 1
C2017030062    999999999999999999999999999999999999999923-MAR-2017 19:30:0523-MAR-2017 19:38:46 1 2 4 1 199 2 4 3 2 2 2 3 3 8 7 7 8 499 499 3 392 1 3 4 3 1 2 2 4 1 4 2 299 171 699 3 299 3 2303999999639999999999999999999999999999 999999999999999639999999999999999999999999999 39999999999999993 2 1 222 7 2
C2017030065    999999999999999999999999999999999999999924-MAR-2017 00:06:0124-MAR-2017 00:15:46 2 1 5 1 3 2 2 3 4 3 4 3 3 2 3 2 8 299 299 4 2 421 2 2 4 1 3 3 3 1 1 3 3 199 378 699 2 199 2 1214999999669999999999999999999999999999999999 799999999669999999999999999999999999999999999 799999999 1 1 3 1 0 7 1
C2017030066    999999999999999999999999999999999999999924-MAR-2017 16:59:3924-MAR-2017 17:17:02 2 2 4 2 199 4 1 4 4 3 3 3 4 3 2 3 199 299 3 3 3 121 2 2 192 3 3 3 1 6 1 299 353 7999999 2 3 12149999991399999999999999 199999999999999999999999999991399999999999999 19999999999999999999999999999 1 1 2 123 6 1
C2017030067    999999999999999999999999999999999999999923-MAR-2017 17:08:0923-MAR-2017 17:15:03 1 2 5 1 2 2 3 3 2 2 2 3 3 3 6 6 6 5 399 499 3 392 1 3 3 292 3 2 2 3 5 2 299 165 699 3 299 2 2302999999179999999999999999999999 599999999999999999999179999999999999999999999 599999999999999999999 2 2 1 123 7 2
C2017030068    999999999999999999999999999999999999999924-MAR-2017 07:26:0024-MAR-2017 07:36:53 2 2 4 19899 4 1 4 4 4 4 4 4 1 0 0 099 499 4 4 492 2 3 4 2 1 2 2 2 4 6 1 299 163 499999999 2 23039999996899999999999999999999999999999999999999 199996899999999999999999999999999999999999999 19999 1 1 2 1 0 6 1
C2017030069    999999999999999999999999999999999999999924-MAR-2017 13:55:4724-MAR-2017 14:01:05 2 2 4 2 199 4 1 2 4 4 3 4 4 1 1 2 099 499 4 4 392 2 4 4 292 3 3 1 2 6 2 199 359 7999999 1 3 22049999996399999999999999999999999999991199999999999999639999999999999999999999999999119999999999999994 1 2 123 6 1
C2017030070    999999999999999999999999999999999999999923-MAR-2017 17:30:4923-MAR-2017 17:39:08 1 2 4 1 199 3 4 2 3 3 3 3 4 5 2 1 1 499 599 3 392 2 4 3 392 2 2 3 4 723 299 175 7999999 1 2 2211999999669999999999999999999999999999999999 699999999669999999999999999999999999999999999 699999999 2 1 8 1 1 7 2
C2017030072    999999999999999999999999999999999999999923-MAR-2017 20:56:4423-MAR-2017 21:11:35 1 2 3 1 299 214 8 2 2 2 2 2 9 9 8 9 299 499 2 221 1 3 2 3 2 2 2 2 3 4 2 299 158 7999999 1 2 22069999996599999999999999999999999999999999 6999999999964999999999999999999999999999999 399999999999993 1 1 2 1 7 1
C2017030073    999999999999999999999999999999999999999924-MAR-2017 07:57:1424-MAR-2017 08:03:48 2 3 4 1 199 3 1 3 4 3 3 3 3 6 5 5 499 499 4 2 3 121 2 4 2 1 3 3 2 2 5 1 299 350 7999999 2 2 220699999964999999999999999999999999999999139999999999996499999999999999999999999999999913999999999999 1 1 3 123 7 1
C2017030074    999999999999999999999999999999999999999926-MAR-2017 14:50:4426-MAR-2017 15:03:47 2 2 4 1 299 4 1 4 4 4 4 4 4 0 0 0 099 499 4 4 492 2 4 4 392 3 3 2 2 5 799 8 340 699 3 299 3 31049999996599999999999999999999999999999999 499999999996599999999999999999999999999999999 4999999999991 1 1 222 6 1
C2017030076    999999999999999999999999999999999999999924-MAR-2017 10:47:3424-MAR-2017 10:53:06 1 2 5 1 1 2 3 3 2 2 2 3 3 2 8 7 6 8 199 499 3 3 2 1 4 4 3 2 2 1 1 4 2 2 299 171 7999999 2 2 2602999999639999999999999999999999999999 299999999999999639999999999999999999999999999 299999999999999 2 1 2 1 0 7 1
C2017030078    999999999999999999999999999999999999999924-MAR-2017 06:22:1124-MAR-2017 06:34:44 2 1 5 1 3 2 3 3 2 3 2 3 3 210 7 61099 299 4 3 321 1 3 4 392 3 3 1 3 4 2 299 148 5 2999999 2 210499999963999999999999999999999999999910999999999999996899999999999999999999999999999999999999 19999 2 1 1 222 6 1
C2017030079    999999999999999999999999999999999999999925-MAR-2017 10:55:0025-MAR-2017 11:02:16 1 2 4 2 199 314 8 3 3 2 3 310 6 1 8 499 599 3 321 1 2 4 321 3 3 2 4 7 2 199 173 7999999 1 2 2202999999669999999999999999999999999999999999 799999999669999999999999999999999999999999999 799999999 2 1 3 222 6 1
C2017030081    999999999999999999999999999999999999999924-MAR-2017 18:04:5524-MAR-2017 18:09:31 1 2 4 2 199 3 314 3 3 3 3 3 1 0 0 1 499 599 3 321 1 4 4 392 3 3 1 4 721 199 374 699 3 299 2 2401999999669999999999999999999999999999999999 999999999669999999999999999999999999999999999 999999999 2 1 2 121 9 1
C2017030082    999999999999999999999999999999999999999923-MAR-2017 21:20:3823-MAR-2017 21:30:26 2 3 3 1 199 4 4 1 4 4 4 4 4 0 0 0 099 299 4 4 49221 2 3 3 4 3 2 4 1 3 1 299 344 5 2999999 1 1104999999639999999999999999999999999999 299999999999999639999999999999999999999999999 299999999999999 1 1 2 2 0 6 1
C2017030083    999999999999999999999999999999999999999926-MAR-2017 20:10:1426-MAR-2017 20:19:42 1 1 3 1 199 4 4 1 4 3 3 4 4 2 1 1 1 599 499 3 3 1 2 2 3 392 3 3 4 2 7 1 299 332 699 3 299 2 22069999996799999999999999999999999999999999999932999999679999999999999999999999999999999999993299999993 1 1 122 6 2
C2017030086    999999999999999999999999999999999999999927-MAR-2017 16:43:2927-MAR-2017 17:00:13 1 1 2 1 199 3 1 4 4 3 3 4 3 5 5 3 5 599 599 3 39221 2 3 3 1 3 2 3 2 7 799 3 335 699 3 199 2 29069991036399999999999999999999999999991199999999999999679999999999999999999999999999999999991299999993 1 1 223 5 1
C2017030088    999999999999999999999999999999999999999923-MAR-2017 23:00:4223-MAR-2017 23:06:18 1 2 5 1 1 1 3 4 3 3 3 3 3 3 6 6 6 7 499 599 3 39292 3 3 392 2 2 3 3 4 1 299 376 7999999 1 2 3302999999639999999999999999999999999999 599999999999999639999999999999999999999999999 599999999999999 1 1 2 1 0 7 2
C2017030089    999999999999999999999999999999999999999924-MAR-2017 07:00:3324-MAR-2017 07:10:38 2 2 4 1 199 4 1 4 4 4 4 4 4 0 0 0 099 499 4 4 492 2 2 4 392 3 3 2 1 7 1 299 356 699 3 199 2 2301999999 2 1999999999999999999999999999999999999999999 2 1999999999999999999999999999999999999999999 1 1 8 123 6 1
C2017030091    999999999999999999999999999999999999999923-MAR-2017 17:17:4423-MAR-2017 17:24:29 1 2 2 1 199 3 3 4 4 3 3 4 3 2 5 3 2 499 299 3 392 2 3 4 192 2 2 1 2 5 1 299 362 699 3 199 2 230199999964999999999999999999999999999999 299999999999964999999999999999999999999999999 2999999999999 1 1 1 223 7 2
C2017030092    999999999999999999999999999999999999999927-MAR-2017 08:23:5727-MAR-2017 08:29:50 2 1 4 1 399 4 4 3 4 4 4 4 4 0 0 0 099 499 4 4 492 1 3 4 392 3 3 4 4 5 799 8 365 5 2999999 1 26029999996599999999999999999999999999999999129999999999659999999999999999999999999999999912999999999993 1 2 1 0 6 1
C2017030093    999999999999999999999999999999999999999924-MAR-2017 09:09:3924-MAR-2017 09:16:28 1 3 4 1 199 4 4 1 4 4 4 4 4 0 0 0 0 199 399 4 492 2 2 2 292 3 3 3 3 1 799 8 355 7999999 1 3 16029999996599999999999999999999999999999999 199999999996599999999999999999999999999999999 1999999999991 1 1 2 0 8 2
C2017030094    999999999999999999999999999999999999999923-MAR-2017 22:27:1523-MAR-2017 22:36:58 2 2 4 1 399 3 4 8 2 2 2 4 3 7 6 6 699 399 4 3 392 1 4 4 392 2 2 1 1 7 799 8 156 499999999 2 2302999999639999999999999999999999999999 799999999999999639999999999999999999999999999 79999999999999993 1 8 123 7 2
C2017030095    999999999999999999999999999999999999999924-MAR-2017 08:18:0924-MAR-2017 08:26:25 1 2 5 1 1 2 2 3 8 2 2 2 3 2 8 8 6 8 499 499 2 292 1 3 4 392 1 1 1 1 7 799 8 161 7999999 1 2 25019999991399999999999999 599999999999999999999999999996499999999999999999999999999999917999999999999 2 1 79922 8 1
C2017030097    999999999999999999999999999999999999999927-MAR-2017 12:31:2627-MAR-2017 12:36:05 2 2 4 1 399 1 3 2 1 1 1 1 1 6 6 6 699 399 2 3 3 2 1 2 1 2 2 2 2 4 1 6 2 199 379 7999999 2 2 240199999967999999999999999999999999999999999999209999996799999999999999999999999999999999999920999999 2 1 59923 7 1
C2017030099    999999999999999999999999999999999999999924-MAR-2017 07:33:2524-MAR-2017 07:40:36 1 2 4 1 199 214 4 1 3 3 2 3 8 7 6 7 399 599 2 221 1 3 4 3 2 2 2 2 3 7 2 299 180 699 3 199 2 2203999999179999999999999999999999 299999999999999999999179999999999999999999999 299999999999999999999 2 1 3 122 7 2
C2017030100    999999999999999999999999999999999999999927-MAR-2017 08:59:2027-MAR-2017 09:04:15 2 3 5 1 1 1 2 8 3 2 2 3 3 4 9 3 3 799 499 3 4 392 2 4 3 392 2 2 1 2 5 79924 166 699 2 199 2 21069999996599999999999999999999999999999999 999999999996599999999999999999999999999999999 99999999999 2 1 3 1 1 8 1
C2017030101    999999999999999999999999999999999999999924-MAR-2017 15:44:5324-MAR-2017 15:54:20 2 2 4 1 299 2 3 1 3 2 2 2 3 6 6 6 699 499 3 2 221 4 2 3 321 2 2 2 1 421 199 351 5 1999999 2 2302999999 99999999999 299999999999999999999999999999999 99999999999 299999999999999999999999999999999 2 1 8 123 7 1
C2017030102    999999999999999999999999999999999999999924-MAR-2017 08:14:1224-MAR-2017 08:20:12 1 3 3 1 199 3 3 8 3 2 2 3 2 8 7 5 7 499 599 3 392 1 4 4 392 3 3 1 4 7 5 199 171 7999999 2 2 23029999996899999999999999999999999999999999999999 199996899999999999999999999999999999999999999 19999 2 1 3 1 0 8 1
C2017030103    999999999999999999999999999999999999999925-MAR-2017 14:17:0225-MAR-2017 14:28:54 1 4 4 1 299 2 4 3 1 1 2 2 2 9 7 610 299 599 3 3 2 1 4 3 3 2 1 1 1 4 4 2 199 135 699 3 299 2 1906999104639999999999999999999999999999 399999999999999639999999999999999999999999999 399999999999999 2 1 8 121 4 1
C2017030104    999999999999999999999999999999999999999924-MAR-2017 02:17:2924-MAR-2017 02:22:30 2 2 4 1 199 3 814 3 3 2 3 3 5 5 9 599 399 4 4 421 1 4 4 392 2 2 2 4 721 199 169 7999999 1 2 210499999963999999999999999999999999999912999999999999996399999999999999999999999999991299999999999999 2 1 1 2 0 8 1
C2017030105    999999999999999999999999999999999999999925-MAR-2017 13:43:3425-MAR-2017 13:51:13 1 1 5 1 3 2 3 4 3 4 3 3 4 4 8 4 4 4 299 599 3 39221 3 4 392 2 2 1 1 430 199 178 699 2 299 2 2602999999139999999999999917999999999999999999999999999964999999999999999999999999999999 5999999999999 2 1 59923 7 2
C2017030106    999999999999999999999999999999999999999924-MAR-2017 07:24:1524-MAR-2017 07:38:37 2 2 4 1 199 3 1 4 3 3 3 3 3 6 5 5 599 499 4 3 39292 3 3 392 2 2 2 3 5 799 3 160 699 3 299 2 23029999996599999999999999999999999999999999 599999999996599999999999999999999999999999999 59999999999 1 1 8 1 0 6 1
